acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
909,C_909,I,A,USD,false,1,0,1000000,60911.48,,bank,Frederick,Malone,97065 Murphy Walks,Lake Dawn,RI,US,94282,Male,1911-05-15,260-77-0210,30.293704,84.000584
910,C_910,I,A,USD,false,1,0,1000000,81409.12,,bank,Gary,Simpson,127 Kimberly Court Suite 809,Lake Sherry,KS,US,47939,Male,2011-06-09,283-99-6131,126.186959,-44.4740655
911,C_911,I,A,USD,false,1,0,1000000,97899.08,,bank,Melanie,Yang,548 Janice Fork Apt. 209,West John,SC,US,98450,Female,1921-06-08,373-85-8844,41.029887,66.044582
912,C_912,I,A,USD,true,1,0,1000000,94898.09,,bank,Darlene,Robinson,84912 Brown Rapid Suite 184,Port Laurenfort,OK,US,39744,Female,1978-01-25,651-74-6897,133.177283,36.7252125
913,C_913,I,A,USD,false,1,0,1000000,98298.60,,bank,Maria,Johnston,311 Rogers Squares,Williammouth,FL,US,94267,Female,1930-10-04,524-96-5959,86.114298,-35.6576035
914,C_914,I,A,USD,false,1,0,1000000,54958.33,,bank,Brandon,Griffin,55892 Thomas Stream Suite 387,Martinfort,RI,US,98002,Male,2012-10-26,671-91-6860,-32.295969,-11.030654
915,C_915,I,A,USD,false,1,0,1000000,77353.66,,bank,Kelly,Wells,61839 Rhonda Burgs,South Mark,MA,US,04557,Female,1929-01-29,178-63-1719,-126.497125,51.079754
916,C_916,I,A,USD,false,1,0,1000000,51064.98,,bank,Matthew,Mann,4319 John Brook Apt. 218,Sotoview,SC,US,27063,Male,2000-10-01,296-04-6564,-54.139656,83.1175175
917,C_917,I,A,USD,false,1,0,1000000,63243.32,,bank,Michael,Mccall,82053 Davis Locks,South Leemouth,AL,US,94440,Male,1995-05-14,597-91-1171,168.394691,-3.7800085
918,C_918,I,A,USD,false,1,0,1000000,74100.85,,bank,Michael,White,457 Williams Rapid Apt. 699,Warrenfort,NE,US,79546,Male,2003-03-31,616-32-8889,48.049543,-33.2177625
919,C_919,I,A,USD,false,1,0,1000000,72045.85,,bank,Christine,Kim,634 Adkins Dam Apt. 201,New Sarastad,CA,US,92634,Female,1997-03-15,561-63-6705,-39.919211,-80.9268145
920,C_920,I,A,USD,false,1,0,1000000,79256.91,,bank,Heather,Martin,9381 Hunter Union,Ebonyville,LA,US,68627,Female,1959-06-25,774-14-9651,117.360736,19.8598475
921,C_921,I,A,USD,false,1,0,1000000,98824.74,,bank,Lori,Leonard,13542 Weber Circles,East Phillip,MS,US,76222,Female,1973-07-15,867-59-2296,71.941627,-8.002107
922,C_922,I,A,USD,false,1,0,1000000,71676.00,,bank,Jennifer,Dennis,236 Angela Shoal,East Emma,IN,US,32973,Female,1928-09-11,768-18-4308,-80.102421,61.9593125
923,C_923,I,A,USD,false,1,0,1000000,90487.10,,bank,Patricia,Deleon,632 Angela Oval Suite 912,Port Lisa,MD,US,78697,Female,1937-04-06,354-24-8789,-137.204951,70.801409
924,C_924,I,A,USD,false,1,0,1000000,62410.98,,bank,Jennifer,Smith,06972 Kim Oval,West Miranda,VI,US,92310,Female,1941-03-31,153-65-2517,-136.749841,-88.7033045
925,C_925,I,A,USD,false,1,0,1000000,62007.73,,bank,Thomas,Jordan,445 Welch Shoal,Edwardsview,RI,US,68412,Male,1959-09-16,048-21-1182,-157.104439,-68.688750
926,C_926,I,A,USD,false,1,0,1000000,63767.48,,bank,Pamela,Sanchez,41061 Shelly Well,Elizabethmouth,RI,US,43184,Female,1942-07-20,563-07-1179,-33.340300,65.8373765
927,C_927,I,A,USD,false,1,0,1000000,72662.58,,bank,Valerie,Barnes,491 Laura Overpass,Josephfurt,WY,US,58888,Female,1970-01-29,184-15-9374,12.835888,-84.982739
928,C_928,I,A,USD,false,1,0,1000000,64595.29,,bank,Patricia,Petersen,27343 Sherry Groves Apt. 168,Williamburgh,ID,US,64551,Female,1985-02-15,434-86-2990,67.707558,15.3999375
929,C_929,I,A,USD,false,1,0,1000000,87249.85,,bank,William,Dean,3247 Thomas Road Suite 909,Kristenton,NY,US,19680,Male,1908-12-28,099-71-6067,-36.533898,-40.4309385
930,C_930,I,A,USD,false,1,0,1000000,69552.35,,bank,Michael,Richardson,257 Johnson Causeway,Port Hollyview,FM,US,53434,Male,1915-09-20,717-60-2641,-93.179498,-27.491451
931,C_931,I,A,USD,false,1,0,1000000,57143.15,,bank,Ashley,Griffin,1752 Flores Mount,Lake Christopher,WV,US,30056,Female,2013-07-06,235-18-9066,-18.854133,47.921456
932,C_932,I,A,USD,false,1,0,1000000,72311.77,,bank,Ian,Hunt,4058 Derek Dale,New Brian,MN,US,73828,Male,1956-03-17,678-51-6125,-60.969608,34.078936
933,C_933,I,A,USD,false,1,0,1000000,72915.03,,bank,Erin,Mccarthy,57920 Lauren Park,New Erinfurt,PR,US,58958,Female,1916-01-21,859-12-1112,129.409989,58.1717295
934,C_934,I,A,USD,false,1,0,1000000,75431.83,,bank,Stacy,Davis,49089 Tammy Summit,North Tammyville,GA,US,90444,Female,1928-03-20,365-79-3102,35.910138,21.6028365
935,C_935,I,A,USD,false,1,0,1000000,54027.42,,bank,Erika,Patterson,26472 Thompson Highway,South Jacob,TX,US,97482,Female,2005-05-15,043-61-2007,-133.590671,-39.5605245
936,C_936,I,A,USD,false,1,0,1000000,92624.62,,bank,Andrew,Cooper,0922 Morales Creek Apt. 944,Michaelchester,MA,US,77713,Male,2018-01-16,665-46-3836,140.191413,-68.7563565
937,C_937,I,A,USD,false,1,0,1000000,78439.86,,bank,Kevin,Mills,853 Christopher Forge Apt. 772,Shepardmouth,OK,US,19213,Male,1997-05-24,320-08-6462,91.834343,30.7594235
938,C_938,I,A,USD,false,1,0,1000000,65745.62,,bank,Johnny,Lowe,289 Norma Shore,Lake Gina,CO,US,06017,Male,1918-02-10,244-98-5919,170.651068,83.3535925
939,C_939,I,A,USD,false,1,0,1000000,74372.89,,bank,Samantha,Fisher,9608 Sanford Well,South Ashley,NV,US,90523,Female,1921-04-24,359-10-2527,32.293595,43.9997375
940,C_940,I,A,USD,false,1,0,1000000,99328.85,,bank,Donald,Jacobson,1607 Robinson Stream,Nelsonberg,WV,US,50783,Male,1947-12-20,342-76-6898,100.649373,33.338691
941,C_941,I,A,USD,false,1,0,1000000,91180.80,,bank,Scott,Schneider,525 Robert Field Suite 092,Davidchester,AZ,US,27148,Male,1930-10-11,611-54-5340,-129.379721,-31.871833
942,C_942,I,A,USD,false,1,0,1000000,76945.55,,bank,Derek,Moore,483 Gina Camp,Lake Robert,SD,US,24461,Male,1999-06-06,669-45-3284,169.289870,3.9942015
943,C_943,I,A,USD,false,1,0,1000000,62916.51,,bank,Courtney,Stevens,563 Wright Curve Suite 488,Port Matthew,ND,US,34692,Female,1952-05-07,600-79-6303,-155.206276,-19.428315
944,C_944,I,A,USD,false,1,0,1000000,75737.23,,bank,John,Hebert,997 Mendez Burgs,Josephfurt,KY,US,32067,Male,1960-05-14,645-70-4167,85.173738,14.419343
945,C_945,I,A,USD,true,1,0,1000000,65666.22,,bank,Laura,Chambers,3404 Orr Isle,New Nicolasmouth,KY,US,44377,Female,1970-07-10,201-24-0140,119.813201,37.238558
946,C_946,I,A,USD,false,1,0,1000000,73573.44,,bank,Christopher,Beck,13944 Tran Streets Suite 008,Lisaborough,ME,US,24533,Male,1917-06-03,308-16-2655,61.084771,-83.441209
947,C_947,I,A,USD,false,1,0,1000000,61673.51,,bank,Eric,Robinson,5051 Harris Hill Suite 770,Smithberg,NH,US,61707,Male,1931-08-14,057-04-6831,41.638664,-43.201431
948,C_948,I,A,USD,false,1,0,1000000,78496.51,,bank,Lindsay,Phillips,97905 Connie Plaza,North Ashley,NV,US,96306,Female,1919-12-28,864-98-8417,-52.715526,-25.157558
949,C_949,I,A,USD,false,1,0,1000000,81392.01,,bank,Molly,Duncan,90916 Stone Dam Suite 348,Port Ronald,IA,US,70784,Female,1925-10-26,496-82-1934,126.602608,17.9335675
950,C_950,I,A,USD,false,1,0,1000000,86561.27,,bank,Tamara,Knight,34142 Crystal Gardens Suite 489,New Victor,TX,US,79184,Female,1968-09-13,734-30-2272,-78.018518,-8.538675
951,C_951,I,A,USD,false,1,0,1000000,61292.27,,bank,Jessica,Berry,2496 Matthew Ways Apt. 216,North Melissastad,CO,US,53591,Female,1931-05-13,490-91-0483,55.946449,-18.7042475
952,C_952,I,A,USD,false,1,0,1000000,96784.92,,bank,Dustin,Patterson,1003 Kari Route,New Peggyborough,IN,US,03475,Male,1927-07-19,734-67-7259,-101.528259,65.942645
953,C_953,I,A,USD,false,1,0,1000000,86938.14,,bank,Carolyn,Bradford,5202 Sullivan Junction,Port Douglas,HI,US,79094,Female,1964-05-10,224-25-2672,-62.777914,80.1314825
954,C_954,I,A,USD,false,1,0,1000000,92750.67,,bank,Mark,Newman,560 Green Plaza Apt. 179,Jacksonborough,MI,US,27862,Male,2017-05-07,287-42-5009,-61.534911,-78.9726965
955,C_955,I,A,USD,false,1,0,1000000,94607.54,,bank,Erika,Grant,2930 Matthews Station Apt. 516,Carpenterbury,AZ,US,47893,Female,1968-05-20,501-41-1155,-91.828062,86.9268465
956,C_956,I,A,USD,true,1,0,1000000,73930.64,,bank,Jonathan,Wilkins,5525 Martinez Fork,Jacksonchester,WV,US,63127,Male,2008-11-13,681-77-5582,124.806545,48.3523225
957,C_957,I,A,USD,false,1,0,1000000,77295.61,,bank,Mitchell,Weber,78572 Catherine Ridges,Lake Mark,IN,US,49632,Male,1914-02-21,008-57-3735,-146.591912,85.9372225
958,C_958,I,A,USD,false,1,0,1000000,66307.90,,bank,Michelle,Martin,22597 Christina Mission Apt. 124,Annestad,SD,US,72324,Female,1935-03-24,863-26-9716,-52.130818,-15.039188
959,C_959,I,A,USD,false,1,0,1000000,77198.82,,bank,Daniel,Washington,3175 Penny Streets,Sandersview,DC,US,44089,Male,2010-07-21,685-37-0325,-16.143963,-10.705439
960,C_960,I,A,USD,false,1,0,1000000,85110.76,,bank,Jonathan,Hanson,01372 Debra Ports,Lopezfurt,GU,US,74883,Male,1997-07-27,595-39-8598,-165.688283,-18.5201825
961,C_961,I,A,USD,false,1,0,1000000,50068.28,,bank,Rebecca,Forbes,16571 Amanda Plains,Philipburgh,PR,US,93745,Female,1935-10-08,420-62-1558,-98.597993,-53.027690
962,C_962,I,A,USD,false,1,0,1000000,59798.44,,bank,Karen,Murray,25883 Walker Shore,New Dustin,MT,US,05065,Female,2010-06-27,364-10-2236,73.313607,35.8543895
963,C_963,I,A,USD,false,1,0,1000000,77525.09,,bank,Amanda,Sullivan,73689 David Summit,North Michele,AL,US,49266,Female,2006-08-10,442-35-8042,42.288575,-74.1306495
964,C_964,I,A,USD,false,1,0,1000000,88095.71,,bank,Nancy,Tucker,154 Hayes Walks Apt. 355,Tannerview,PW,US,10911,Female,1957-10-21,086-95-6876,-70.307939,-6.9244515
965,C_965,I,A,USD,false,1,0,1000000,77911.73,,bank,Jane,Russell,517 Mckenzie Hills,Lake George,FM,US,46309,Female,1991-03-29,660-12-5797,65.212077,-36.382340
966,C_966,I,A,USD,false,1,0,1000000,83306.66,,bank,Thomas,Lawson,470 Micheal Knolls Suite 452,Mistyton,CA,US,57114,Male,2017-03-06,030-03-9822,-159.969929,-86.565367
967,C_967,I,A,USD,false,1,0,1000000,64042.87,,bank,Alexandria,Barnett,24567 Hall Road,Lake Bethmouth,NV,US,31181,Female,1924-01-16,238-21-7903,-109.316345,37.015986
968,C_968,I,A,USD,false,1,0,1000000,89115.07,,bank,Jennifer,Fritz,36650 Michael Vista,East Kevinburgh,DC,US,13327,Female,2010-04-07,560-08-4110,-91.931579,87.809871
969,C_969,I,A,USD,false,1,0,1000000,85449.86,,bank,Kevin,Johnson,439 Garcia Haven Apt. 360,West Mckenzie,AZ,US,56423,Male,2018-09-16,116-56-8579,-151.757158,43.422432
970,C_970,I,A,USD,false,1,0,1000000,93828.83,,bank,David,Hubbard,0641 Edwards Isle,Sandersstad,WI,US,21432,Male,1917-07-13,866-35-6921,-136.607566,77.392590
971,C_971,I,A,USD,false,1,0,1000000,98289.97,,bank,Sarah,Green,9501 Steele Gardens Apt. 481,Kellybury,MP,US,31320,Female,1971-04-13,066-17-2022,109.401366,-88.716650
972,C_972,I,A,USD,true,1,0,1000000,73479.82,,bank,Ashley,Ball,0489 Stone Manors,Mendezburgh,MS,US,33044,Female,2019-10-04,693-78-0974,-157.007158,27.033516
973,C_973,I,A,USD,false,1,0,1000000,93027.34,,bank,Heather,Young,4684 Duncan Rue,Bradleyburgh,AZ,US,60756,Female,1953-03-16,266-95-0224,-30.926794,43.3221725
974,C_974,I,A,USD,false,1,0,1000000,53346.90,,bank,Joshua,Lucas,2221 Rogers Way,South Benjamin,MA,US,42690,Male,2008-10-23,895-05-9614,98.499088,-21.9497765
975,C_975,I,A,USD,false,1,0,1000000,88880.48,,bank,Marcus,Myers,0918 Randy Glen Apt. 191,New Jacqueline,UT,US,79319,Male,2007-08-28,884-63-1988,152.886508,-43.088749
976,C_976,I,A,USD,false,1,0,1000000,80845.82,,bank,Rhonda,Bennett,28526 Parker Creek,Apriltown,UT,US,06912,Female,1972-03-03,563-59-6488,136.582637,-43.0982355
977,C_977,I,A,USD,false,1,0,1000000,73678.43,,bank,Diana,Phillips,093 Grant Freeway,Hansonhaven,AS,US,02550,Female,1980-10-29,028-76-2465,-161.102042,73.067891
978,C_978,I,A,USD,true,1,0,1000000,79210.95,,bank,Kevin,Barajas,6382 Sarah Mill Suite 389,North Jenniferhaven,WI,US,77352,Male,1978-08-09,396-16-2919,-104.151861,-76.7737835
979,C_979,I,A,USD,false,1,0,1000000,90078.57,,bank,Vanessa,Jackson,1790 Scott Mission,North Antonio,DC,US,51409,Female,1982-05-13,875-46-4359,-75.667370,9.536665
980,C_980,I,A,USD,false,1,0,1000000,66680.35,,bank,Joshua,Glover,7652 Curry Meadow,Lake Tim,MP,US,67335,Male,1916-02-15,100-44-1052,-53.174822,-86.820548
981,C_981,I,A,USD,false,1,0,1000000,97678.88,,bank,John,Wright,1047 Carla Shore Apt. 299,Shieldsburgh,PR,US,16385,Male,1956-11-27,733-17-5282,-65.655090,72.894769
982,C_982,I,A,USD,false,1,0,1000000,79229.08,,bank,Anthony,Reeves,1408 Melissa Extension,Port David,WV,US,29894,Male,1919-03-09,438-83-3633,-87.161000,37.238594
983,C_983,I,A,USD,false,1,0,1000000,67027.02,,bank,Joshua,Harrison,6662 Alicia Springs,Port Brettview,PA,US,14653,Male,1929-02-07,435-77-1359,63.955934,47.995823
984,C_984,I,A,USD,false,1,0,1000000,81671.29,,bank,Andrew,Thompson,7023 Brittany Station,Ianborough,AZ,US,37275,Male,1981-02-23,180-99-4302,83.307407,-35.9916045
985,C_985,I,A,USD,false,1,0,1000000,63516.25,,bank,Mary,Carlson,139 Copeland Mews Apt. 809,Aprilberg,KS,US,89088,Female,1944-12-01,632-20-3126,-174.411318,-58.061426
986,C_986,I,A,USD,false,1,0,1000000,68405.80,,bank,Bryan,Morris,41185 Jorge Unions Suite 508,North Amy,ME,US,21003,Male,1953-03-28,207-84-8383,82.117575,-86.6522705
987,C_987,I,A,USD,false,1,0,1000000,85516.62,,bank,Samantha,Banks,81225 Webb Extension Suite 430,Mitchellborough,NV,US,11074,Female,2008-02-24,050-92-1715,-91.621690,51.8655595
988,C_988,I,A,USD,false,1,0,1000000,94785.98,,bank,Michael,Chang,36550 Conley Prairie,Alexandraborough,MA,US,52884,Male,1995-05-04,573-27-5836,-80.348584,21.2921135
989,C_989,I,A,USD,false,1,0,1000000,50330.86,,bank,Stephanie,Garcia,703 Christopher Plaza Suite 423,South Jennifertown,NV,US,91611,Female,1948-11-05,595-20-7908,100.708591,89.9109255
990,C_990,I,A,USD,false,1,0,1000000,74207.30,,bank,Ryan,Le,90833 Dominguez Pine,South Jennifer,ID,US,75045,Male,2022-02-06,046-90-2835,159.694687,-60.2778035
991,C_991,I,A,USD,false,1,0,1000000,62515.62,,bank,Robert,Ray,70318 Nguyen Drive Apt. 148,Port Jeremy,ID,US,73326,Male,2000-08-02,793-92-2086,-16.408289,-67.8473485
992,C_992,I,A,USD,false,1,0,1000000,90074.90,,bank,Christine,Lucas,902 Lauren Drive Apt. 911,North Deborahville,DE,US,25584,Female,1990-08-02,043-78-9454,-42.485597,84.6299485
993,C_993,I,A,USD,false,1,0,1000000,80418.45,,bank,Sherry,Davis,56242 Angela Garden Apt. 472,New Timothy,PA,US,93083,Female,1914-05-19,743-78-8342,0.200480,-2.6403475
994,C_994,I,A,USD,false,1,0,1000000,90504.44,,bank,Chelsea,Weeks,08567 Sean Road,Port Nicholas,AS,US,80959,Female,1984-06-03,362-31-8360,-176.996208,-70.593892
995,C_995,I,A,USD,false,1,0,1000000,80932.87,,bank,Christopher,Ward,3293 Tyler Rapid Apt. 406,South Collin,VA,US,57080,Male,1947-02-25,651-41-6596,93.696341,32.945561
996,C_996,I,A,USD,false,1,0,1000000,68596.54,,bank,James,Miller,82894 Andrew Corners,Annafort,DE,US,40739,Male,1957-01-03,342-52-4881,-0.780013,54.821231
997,C_997,I,A,USD,false,1,0,1000000,52558.95,,bank,Barbara,Hall,78603 Delgado Lock Suite 740,Gregoryshire,IN,US,77819,Female,1908-03-05,455-33-3206,-63.263878,80.382486
998,C_998,I,A,USD,false,1,0,1000000,53954.58,,bank,Kristina,Ruiz,60487 Parker Estates,East Michellefurt,MO,US,96961,Female,1953-07-25,347-36-3413,-160.267378,-48.8651565
999,C_999,I,A,USD,false,1,0,1000000,98859.71,,bank,Matthew,Reed,2507 Heather Shores,Jacobsonshire,PA,US,45811,Male,1990-06-20,523-10-9336,-22.361021,79.917721
1000,C_1000,I,A,USD,false,1,0,1000000,50456.61,,bank,Michelle,Grant,688 Travis Dam,Christopherstad,KY,US,29832,Female,1931-01-18,421-56-4993,57.144996,5.3102195
1001,C_1001,I,A,USD,false,1,0,1000000,61442.83,,bank,Gary,Wilson,404 Silva Summit,New Rebecca,LA,US,71851,Male,1985-08-19,530-93-5736,-65.440313,62.551142
1002,C_1002,I,A,USD,false,1,0,1000000,95229.56,,bank,Vicki,Johnson,2653 Jonathan Gateway,Deborahberg,MH,US,20114,Female,2009-01-17,547-88-3624,3.845579,5.4739785
1003,C_1003,I,A,USD,false,1,0,1000000,65251.80,,bank,Elaine,Davis,195 Michael Roads Suite 901,New Annette,IA,US,85365,Female,1907-08-22,731-82-3075,-132.889561,-75.7473055
1004,C_1004,I,A,USD,false,1,0,1000000,70659.46,,bank,Lori,Boyd,8252 Blake Dale Apt. 094,Sextonberg,AS,US,39888,Female,1950-02-14,763-28-1022,-45.967013,7.4342925
1005,C_1005,I,A,USD,false,1,0,1000000,70007.20,,bank,Julie,Stewart,12443 Aguirre Plains,Clarkport,ME,US,29993,Female,1917-12-03,818-77-3202,-87.633525,-47.884846
1006,C_1006,I,A,USD,false,1,0,1000000,65738.27,,bank,Rodney,Guzman,4271 Tammy Spring Suite 512,Colleenborough,TX,US,99366,Male,2003-10-31,312-50-3146,70.166366,-59.376047
1007,C_1007,I,A,USD,true,1,0,1000000,70561.83,,bank,Anna,Miller,3950 Jones Throughway Suite 941,New Danastad,MA,US,49599,Female,2017-08-01,349-05-3475,-25.234773,-19.550090
1008,C_1008,I,A,USD,false,1,0,1000000,79852.93,,bank,Heather,Carney,0011 Craig Canyon,Timothystad,IN,US,56594,Female,1925-01-11,030-19-5672,-80.893194,36.2917275
1009,C_1009,I,A,USD,false,1,0,1000000,56979.17,,bank,Carolyn,Wolfe,94961 Lowe Mount Apt. 300,North Scott,HI,US,80639,Female,1927-08-31,842-71-0385,-19.621487,-15.2369025
1010,C_1010,I,A,USD,false,1,0,1000000,97629.28,,bank,Michelle,Johnson,209 Ryan Ranch Suite 771,Pageland,CA,US,56935,Female,2014-03-31,492-56-8648,58.957847,-10.5154575
1011,C_1011,I,A,USD,false,1,0,1000000,52402.01,,bank,Annette,Walters,782 Robinson Coves Apt. 606,Jacksonland,PA,US,30518,Female,1959-08-11,042-79-5598,-7.405075,59.7014915
1012,C_1012,I,A,USD,false,1,0,1000000,56809.61,,bank,Robert,Gonzalez,5322 Bennett Isle Apt. 275,Josephhaven,NE,US,03875,Male,1978-02-09,002-24-6696,30.745631,-67.201776
1013,C_1013,I,A,USD,false,1,0,1000000,98156.20,,bank,Tiffany,Deleon,00995 Michael Drive Suite 718,Michelleville,PR,US,42391,Female,1992-01-07,255-17-6555,-157.546324,-7.7775655
1014,C_1014,I,A,USD,false,1,0,1000000,91623.13,,bank,Nicole,Lewis,87828 William Center,West Kimberly,GU,US,92486,Female,1925-01-26,711-03-1249,-160.411880,-33.542181
1015,C_1015,I,A,USD,false,1,0,1000000,54886.20,,bank,Wayne,Taylor,37726 Hubbard Haven Suite 023,West Ronaldville,MD,US,37710,Male,1933-12-03,587-80-0024,-35.457544,-69.4767435
1016,C_1016,I,A,USD,false,1,0,1000000,91627.58,,bank,Carlos,Rosales,32039 Perkins Pike,Jacobland,MH,US,01771,Male,1998-11-27,104-16-7006,79.614302,-38.6991415
1017,C_1017,I,A,USD,false,1,0,1000000,75063.66,,bank,Kelly,Bell,84599 Michelle Mews,South Joelfort,NH,US,35801,Female,1950-05-19,147-79-6882,-91.377902,-75.598518
1018,C_1018,I,A,USD,false,1,0,1000000,75039.85,,bank,Denise,Myers,7400 Gregory Lodge Suite 019,North Angelaberg,CT,US,69089,Female,1979-10-24,629-42-5714,-112.295548,-3.524212
1019,C_1019,I,A,USD,false,1,0,1000000,59802.11,,bank,Alan,White,4079 Nelson Rue,Lake Jessica,NE,US,73144,Male,1954-04-20,559-44-0491,-71.372621,-2.2227265
1020,C_1020,I,A,USD,false,1,0,1000000,56163.84,,bank,Kathy,Jones,798 Medina Park Suite 543,New Karenview,NM,US,35985,Female,1959-03-03,476-25-5851,32.866420,-50.0607135
1021,C_1021,I,A,USD,false,1,0,1000000,62042.61,,bank,Jimmy,Silva,18092 Anderson Mountains,Alanchester,MS,US,59404,Male,1983-04-22,219-13-2314,7.892291,8.0595575
1022,C_1022,I,A,USD,false,1,0,1000000,99825.03,,bank,James,Gilmore,5179 Richard Drives Apt. 195,West Brandyborough,AS,US,49462,Male,2004-03-26,072-68-4863,121.429019,-40.8863525
1023,C_1023,I,A,USD,false,1,0,1000000,76532.69,,bank,Vanessa,Lopez,389 Jimmy Rapid,West Williamville,VT,US,09650,Female,1943-08-08,790-61-6490,-21.898654,-51.1743385
1024,C_1024,I,A,USD,false,1,0,1000000,96577.40,,bank,Richard,Hart,5664 Patterson Trail Apt. 688,West Dale,NE,US,25130,Male,1942-09-19,258-50-9193,-15.442417,-82.856270
1025,C_1025,I,A,USD,false,1,0,1000000,70899.07,,bank,Amy,Nelson,4439 Lauren Via Apt. 396,South Michaeltown,MT,US,02809,Female,1963-04-13,696-54-8587,-156.829278,83.0802945
1026,C_1026,I,A,USD,false,1,0,1000000,56868.87,,bank,Thomas,Barnes,119 Hill Course Apt. 054,Salazarberg,IL,US,46167,Male,1936-11-04,653-17-6706,172.811576,64.069843
1027,C_1027,I,A,USD,false,1,0,1000000,94718.06,,bank,Amanda,Lopez,3538 Nancy Loop Suite 974,New Amanda,NY,US,51008,Female,1991-05-31,519-27-6340,-164.082782,50.343123
1028,C_1028,I,A,USD,false,1,0,1000000,64096.13,,bank,Christopher,Hansen,412 Stephens Point Apt. 897,West James,AK,US,83196,Male,1970-08-01,052-18-7509,22.302657,30.0362705
1029,C_1029,I,A,USD,false,1,0,1000000,63476.02,,bank,Victoria,Perry,317 Chapman Drive,Joshuaside,AL,US,31496,Female,1970-05-31,232-02-7736,-65.539825,79.674397
1030,C_1030,I,A,USD,false,1,0,1000000,74372.58,,bank,Melissa,Franco,07658 Tony Common,East Rickyville,SD,US,16186,Female,1939-09-19,564-07-4951,-115.829599,34.0080815
1031,C_1031,I,A,USD,true,1,0,1000000,55353.28,,bank,William,Perkins,2859 Torres River Apt. 970,Lake Annabury,IA,US,34592,Male,1951-01-07,852-06-6617,36.366251,-20.1831815
1032,C_1032,I,A,USD,false,1,0,1000000,67587.18,,bank,Kevin,Alvarez,00802 Thompson Street,Porterbury,GA,US,52820,Male,1914-12-21,175-02-7003,16.091647,-33.345836
1033,C_1033,I,A,USD,false,1,0,1000000,91716.20,,bank,Kevin,Rodriguez,108 Campbell Skyway Apt. 735,West James,WA,US,19399,Male,1985-11-25,898-15-9424,-128.255175,-49.892663
1034,C_1034,I,A,USD,false,1,0,1000000,57908.75,,bank,Jacqueline,Morgan,79875 Courtney Lakes,Hostad,PW,US,39913,Female,1928-12-12,449-89-6476,50.555393,-70.589964
1035,C_1035,I,A,USD,false,1,0,1000000,71284.12,,bank,Brandon,Nguyen,487 Brandon Islands,Lake Dominique,MP,US,52649,Male,1971-10-07,134-31-5158,-173.860369,35.944970
1036,C_1036,I,A,USD,false,1,0,1000000,58379.57,,bank,Katelyn,Johnson,665 Kennedy Branch,Lake Teresamouth,WY,US,02395,Female,1971-03-08,637-81-1647,-39.112385,73.2713945
1037,C_1037,I,A,USD,false,1,0,1000000,86658.74,,bank,Sean,Cohen,55585 Brenda Viaduct,Lauramouth,VI,US,05881,Male,1950-02-16,718-97-7526,64.362611,78.852310
1038,C_1038,I,A,USD,false,1,0,1000000,66575.70,,bank,Pamela,Prince,37853 Abigail Radial,Matthewburgh,NM,US,51319,Female,1930-07-16,496-82-2479,-123.028666,8.1275445
1039,C_1039,I,A,USD,false,1,0,1000000,53639.43,,bank,Jessica,Clark,199 Rowe Dale,South Matthew,FM,US,46461,Female,1990-02-16,751-84-9614,-88.722729,-52.9053975
1040,C_1040,I,A,USD,false,1,0,1000000,91401.89,,bank,Susan,Reyes,41734 Spence Via Suite 878,Justinside,AK,US,94917,Female,2020-04-17,028-79-0717,98.435051,3.5416585
